,Location,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price,Car_Companies,Car_model
209,Kochi,Petrol,Automatic,14.8,1595.0,120.7,5.0,11.96,Mercedes-Benz,b
214,Mumbai,Petrol,Automatic,20.51,998.0,67.0,5.0,4.22,Maruti,wagon
215,Kolkata,Petrol,Automatic,11.74,1796.0,186.0,5.0,10.5,Mercedes-Benz,new
218,Mumbai,Petrol,Automatic,14.3,1598.0,103.52,5.0,8.9,Skoda,rapid
219,Hyderabad,Petrol,Automatic,14.67,1798.0,177.46,5.0,26.0,Skoda,superb
228,Kochi,Petrol,Automatic,16.82,1998.0,189.08,4.0,35.67,Mini,cooper
285,Jaipur,Petrol,Automatic,16.8,1497.0,118.0,5.0,3.57,Honda,city
287,Coimbatore,Petrol,Automatic,15.0,1396.0,98.6,5.0,5.96,Hyundai,i20
303,Mumbai,Petrol,Automatic,18.0,1497.0,117.3,5.0,12.69,Honda,city
309,Hyderabad,Petrol,Automatic,23.1,998.0,67.04,5.0,4.25,Maruti,celerio
321,Mumbai,Petrol,Automatic,11.7,2354.0,177.6,5.0,4.45,Honda,accord
330,Bangalore,Petrol,Automatic,16.95,1197.0,78.9,5.0,2.95,Hyundai,i10
331,Kochi,Petrol,Automatic,19.0,1199.0,88.7,5.0,6.86,Honda,jazz
336,Chennai,Petrol,Automatic,11.3,1794.0,125.0,5.0,2.5,Toyota,corolla
341,Kolkata,Petrol,Automatic,11.3,1794.0,125.0,5.0,2.8,Toyota,corolla
351,Jaipur,Petrol,Automatic,14.45,1984.0,227.0,5.0,2.05,Skoda,octavia
357,Kochi,Petrol,Automatic,14.67,1798.0,177.46,5.0,27.3,Skoda,superb
360,Mumbai,Petrol,Automatic,18.5,1197.0,83.14,5.0,6.2,Maruti,swift
370,Mumbai,Petrol,Automatic,11.07,2496.0,179.5,5.0,8.25,Nissan,teana
371,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,5.77,Hyundai,grand
380,Kochi,Petrol,Automatic,16.0,1497.0,117.3,7.0,9.48,Honda,brv
383,Kochi,Petrol,Automatic,14.8,1595.0,120.7,5.0,11.77,Mercedes-Benz,b
389,Mumbai,Petrol,Automatic,13.5,1999.0,246.74,5.0,34.5,Jaguar,xe
391,Bangalore,Petrol,Automatic,18.86,1598.0,122.0,4.0,32.0,Mini,cooper
408,Hyderabad,Petrol,Automatic,13.7,1798.0,157.75,5.0,7.25,Skoda,superb
418,Coimbatore,Petrol,Automatic,11.5,2996.0,367.0,5.0,70.99,Mercedes-Benz,glc
423,Mumbai,Petrol,Automatic,15.26,1798.0,187.74,5.0,24.5,Audi,a6
426,Mumbai,Petrol,Automatic,11.74,1796.0,186.0,5.0,8.5,Mercedes-Benz,new
427,Mumbai,Petrol,Automatic,16.82,1998.0,189.08,4.0,28.5,Mini,cooper
431,Coimbatore,Petrol,Automatic,21.4,1197.0,83.1,5.0,9.89,Maruti,baleno
445,Coimbatore,Petrol,Automatic,13.0,1591.0,121.3,5.0,13.77,Hyundai,creta
447,Pune,Petrol,Automatic,12.9,1799.0,130.0,5.0,2.65,Honda,civic
473,Kochi,Petrol,Automatic,12.6,1950.0,191.34,5.0,51.43,Mercedes-Benz,e-class
488,Kolkata,Petrol,Automatic,10.8,2497.0,150.0,5.0,13.5,BMW,5
490,Hyderabad,Petrol,Automatic,12.0,2354.0,187.4,5.0,3.99,Honda,cr-v
499,Mumbai,Petrol,Automatic,16.5,1198.0,86.8,5.0,4.25,Honda,brio
501,Mumbai,Petrol,Automatic,12.1,2362.0,164.7,5.0,3.43,Toyota,camry
531,Coimbatore,Petrol,Automatic,12.05,1995.0,154.0,5.0,10.49,BMW,3
533,Mumbai,Petrol,Automatic,16.8,1497.0,118.0,5.0,2.85,Honda,city
536,Kolkata,Petrol,Automatic,10.93,2497.0,204.0,5.0,10.75,Mercedes-Benz,e-class
539,Coimbatore,Petrol,Automatic,18.0,1497.0,117.3,5.0,9.6,Honda,city
544,Kochi,Petrol,Automatic,0.0,1950.0,181.43,5.0,38.99,Mercedes-Benz,new
545,Mumbai,Petrol,Automatic,12.6,1586.0,103.2,5.0,2.85,Maruti,sx4
557,Delhi,Petrol,Automatic,9.9,1984.0,207.8,2.0,29.5,Audi,tt
589,Bangalore,Petrol,Automatic,10.13,3498.0,364.9,5.0,19.0,Mercedes-Benz,s
596,Kochi,Petrol,Automatic,13.53,1984.0,177.01,5.0,24.22,Audi,a6
601,Bangalore,Petrol,Automatic,14.28,1798.0,138.03,5.0,20.0,Toyota,corolla
645,Delhi,Petrol,Automatic,12.3,1796.0,185.0,5.0,12.5,Mercedes-Benz,e-class
652,Chennai,Petrol,Automatic,16.4,1497.0,78.0,5.0,1.96,Honda,city
655,Mumbai,Petrol,Automatic,9.43,1999.0,237.4,5.0,75.0,Jaguar,xj
657,Mumbai,Petrol,Automatic,16.0,1497.0,117.3,7.0,9.25,Honda,brv
662,Mumbai,Petrol,Automatic,14.8,1598.0,105.0,5.0,4.65,Volkswagen,vento
671,Kochi,Petrol,Automatic,17.5,1498.0,99.6,5.0,5.43,Nissan,sunny
690,Hyderabad,Petrol,Automatic,24.07,998.0,67.1,5.0,3.95,Maruti,alto
693,Coimbatore,Petrol,Automatic,18.1,3498.0,306.0,2.0,55.54,Mercedes-Benz,slk-class
714,Hyderabad,Petrol,Automatic,22.0,1197.0,81.8,5.0,8.5,Maruti,dzire
718,Pune,Petrol,Automatic,13.6,1598.0,181.0,4.0,17.0,Mini,cooper
726,Kochi,Petrol,Automatic,15.63,1499.0,110.4,5.0,9.1,Ford,ecosport
740,Coimbatore,Petrol,Automatic,21.9,624.0,37.48,4.0,3.19,Tata,nano
742,Delhi,Petrol,Automatic,23.1,998.0,67.04,5.0,3.2,Maruti,celerio
750,Bangalore,Petrol,Automatic,18.0,1497.0,117.3,5.0,10.65,Honda,city
755,Kochi,Petrol,Automatic,11.74,1796.0,186.0,5.0,15.46,Mercedes-Benz,new
776,Coimbatore,Petrol,Automatic,16.95,1197.0,78.9,5.0,5.08,Hyundai,i10
782,Hyderabad,Petrol,Automatic,23.1,998.0,67.04,5.0,4.55,Maruti,celerio
798,Bangalore,Petrol,Automatic,18.1,3498.0,306.0,2.0,55.0,Mercedes-Benz,slk-class
834,Mumbai,Petrol,Automatic,17.21,1197.0,103.6,5.0,6.51,Volkswagen,polo
843,Hyderabad,Petrol,Automatic,23.1,998.0,67.04,5.0,4.4,Maruti,celerio
856,Coimbatore,Petrol,Automatic,13.7,1997.0,153.86,5.0,13.96,Honda,cr-v
868,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,5.57,Hyundai,grand
880,Pune,Petrol,Automatic,23.1,998.0,67.04,5.0,5.0,Maruti,celerio
885,Chennai,Petrol,Automatic,9.7,1995.0,163.5,5.0,5.5,Maruti,grand
886,Kolkata,Petrol,Automatic,14.33,1984.0,226.6,4.0,35.0,Audi,tt
887,Mumbai,Petrol,Automatic,14.74,1991.0,184.0,5.0,9.75,Mercedes-Benz,new
899,Pune,Petrol,Automatic,19.16,2494.0,158.2,5.0,32.0,Toyota,camry
919,Mumbai,Petrol,Automatic,18.0,1497.0,117.3,5.0,8.65,Honda,city
921,Chennai,Petrol,Automatic,16.93,1197.0,103.6,5.0,7.75,Volkswagen,vento
924,Delhi,Petrol,Automatic,11.3,2360.0,170.0,5.0,5.53,Mitsubishi,outlander
932,Kochi,Petrol,Automatic,14.74,1991.0,181.03,5.0,9.14,Mercedes-Benz,new
959,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,6.93,Hyundai,grand
963,Mumbai,Petrol,Automatic,13.7,1798.0,157.75,5.0,10.0,Skoda,superb
988,Bangalore,Petrol,Automatic,11.3,1794.0,125.0,5.0,2.45,Toyota,corolla
995,Pune,Petrol,Automatic,15.5,1595.0,120.7,5.0,16.0,Mercedes-Benz,a
998,Pune,Petrol,Automatic,18.9,1197.0,82.0,5.0,4.5,Hyundai,grand
1002,Coimbatore,Petrol,Automatic,17.1,1591.0,121.4,5.0,5.37,Hyundai,verna
1011,Mumbai,Petrol,Automatic,16.5,1198.0,86.8,5.0,4.15,Honda,brio
1031,Pune,Petrol,Automatic,11.25,1995.0,150.0,5.0,9.5,BMW,x1
1035,Hyderabad,Petrol,Automatic,10.8,2497.0,215.0,5.0,11.0,BMW,5
1039,Mumbai,Petrol,Automatic,16.0,1368.0,160.0,5.0,17.75,Jeep,compass
1040,Delhi,Petrol,Automatic,10.1,2354.0,152.0,5.0,4.8,Honda,cr-v
1050,Coimbatore,Petrol,Automatic,14.8,1497.0,121.36,5.0,12.41,Ford,ecosport
1074,Kochi,Petrol,Automatic,16.8,1497.0,116.3,5.0,8.73,Honda,city
1078,Kolkata,Petrol,Automatic,8.6,2706.0,265.0,2.0,64.0,Porsche,boxster
1091,Mumbai,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.45,Hyundai,i10
1092,Pune,Petrol,Automatic,24.07,998.0,67.1,5.0,3.3,Maruti,alto
1113,Kochi,Petrol,Automatic,12.6,1950.0,191.34,5.0,51.35,Mercedes-Benz,e-class
1119,Pune,Petrol,Automatic,13.7,1798.0,157.75,5.0,4.35,Skoda,superb
1122,Kochi,Petrol,Automatic,18.0,1497.0,117.3,5.0,9.19,Honda,city
1123,Pune,Petrol,Automatic,8.45,2979.0,321.0,5.0,10.75,BMW,7
1124,Bangalore,Petrol,Automatic,19.2,1197.0,80.0,5.0,2.99,Hyundai,i10
1134,Bangalore,Petrol,Automatic,10.93,2497.0,204.0,5.0,16.5,Mercedes-Benz,e-class
1150,Mumbai,Petrol,Automatic,13.7,1798.0,157.75,5.0,13.25,Skoda,superb
1154,Mumbai,Petrol,Automatic,14.53,1798.0,138.1,5.0,5.0,Toyota,corolla
1161,Ahmedabad,Petrol,Automatic,20.3,1199.0,84.0,5.0,6.85,Tata,tigor
1168,Hyderabad,Petrol,Automatic,23.1,998.0,67.04,5.0,4.65,Maruti,celerio
1173,Delhi,Petrol,Automatic,14.53,1798.0,138.1,5.0,4.0,Toyota,corolla
1175,Kolkata,Petrol,Automatic,16.05,1499.0,110.4,5.0,11.37,Ford,ecosport
1184,Kochi,Petrol,Automatic,14.8,1595.0,120.7,5.0,11.57,Mercedes-Benz,b
1187,Mumbai,Petrol,Automatic,17.0,1591.0,121.3,5.0,7.2,Hyundai,verna
1210,Mumbai,Petrol,Automatic,17.1,1591.0,121.4,5.0,11.6,Hyundai,verna
1219,Kolkata,Petrol,Automatic,12.0,2354.0,187.4,5.0,12.5,Honda,cr-v
1226,Delhi,Petrol,Automatic,14.28,1798.0,138.03,5.0,18.0,Toyota,corolla
1227,Pune,Petrol,Automatic,14.59,1997.0,245.0,5.0,19.0,BMW,3
1235,Mumbai,Petrol,Automatic,14.28,1798.0,138.03,5.0,9.75,Toyota,corolla
1245,Pune,Petrol,Automatic,19.16,2494.0,157.7,5.0,32.0,Toyota,camry
1270,Kochi,Petrol,Automatic,18.0,1497.0,117.3,5.0,11.97,Honda,city
1282,Pune,Petrol,Automatic,14.4,1598.0,103.6,5.0,3.4,Volkswagen,vento
1288,Kochi,Petrol,Automatic,9.9,1984.0,207.8,2.0,27.35,Audi,tt
1292,Delhi,Petrol,Automatic,19.12,1373.0,91.1,5.0,9.2,Maruti,ciaz
1293,Mumbai,Petrol,Automatic,18.9,1197.0,82.0,5.0,4.9,Hyundai,grand
1296,Ahmedabad,Petrol,Automatic,14.7,1798.0,177.6,5.0,13.5,Skoda,octavia
1309,Mumbai,Petrol,Automatic,10.98,1984.0,114.4,4.0,15.95,Volkswagen,beetle
1322,Coimbatore,Petrol,Automatic,21.9,624.0,37.48,4.0,3.6,Tata,nano
1329,Kochi,Petrol,Automatic,16.95,1197.0,78.9,5.0,4.39,Hyundai,i10
1335,Mumbai,Petrol,Automatic,14.3,1598.0,103.52,5.0,8.75,Skoda,rapid
1343,Pune,Petrol,Automatic,11.1,2354.0,158.8,5.0,17.5,Honda,cr-v
1344,Mumbai,Petrol,Automatic,14.53,1794.0,138.1,5.0,3.41,Toyota,corolla
1356,Mumbai,Petrol,Automatic,11.74,1796.0,186.0,5.0,13.5,Mercedes-Benz,new
1363,Coimbatore,Petrol,Automatic,18.9,1197.0,81.86,5.0,7.55,Hyundai,grand
1367,Kochi,Petrol,Automatic,18.0,1497.0,117.3,5.0,9.1,Honda,city
1374,Chennai,Petrol,Automatic,10.2,2354.0,180.0,5.0,6.5,Honda,accord
1375,Bangalore,Petrol,Automatic,16.8,1497.0,118.0,5.0,9.45,Honda,city
1393,Bangalore,Petrol,Automatic,18.9,1197.0,81.86,5.0,6.2,Hyundai,grand
1408,Mumbai,Petrol,Automatic,10.8,2497.0,150.0,5.0,12.5,BMW,5
1423,Pune,Petrol,Automatic,19.0,1199.0,88.7,5.0,6.35,Honda,jazz
1426,Mumbai,Petrol,Automatic,17.01,1499.0,110.4,5.0,5.95,Ford,figo
1429,Chennai,Petrol,Automatic,17.21,1798.0,189.0,4.0,5.75,Volkswagen,polo
1445,Chennai,Petrol,Automatic,23.1,998.0,67.04,5.0,4.25,Maruti,celerio
1449,Chennai,Petrol,Automatic,15.0,1396.0,100.0,5.0,3.25,Hyundai,i20
1453,Kochi,Petrol,Automatic,17.01,1591.0,121.4,5.0,6.69,Hyundai,verna
1472,Delhi,Petrol,Automatic,14.62,1999.0,149.92,5.0,16.35,Hyundai,elantra
1497,Kochi,Petrol,Automatic,14.28,1798.0,138.03,5.0,17.49,Toyota,corolla
1499,Mumbai,Petrol,Automatic,11.1,2354.0,142.0,5.0,3.0,Honda,accord
1502,Mumbai,Petrol,Automatic,11.74,1796.0,186.0,5.0,14.5,Mercedes-Benz,new
1507,Hyderabad,Petrol,Automatic,12.9,1799.0,130.0,5.0,3.0,Honda,civic
1514,Mumbai,Petrol,Automatic,11.7,2354.0,177.6,5.0,2.6,Honda,accord
1570,Kochi,Petrol,Automatic,14.74,1991.0,181.03,5.0,11.5,Mercedes-Benz,new
1595,Coimbatore,Petrol,Automatic,19.34,1198.0,76.0,5.0,5.21,Nissan,micra
1596,Delhi,Petrol,Automatic,8.3,4134.0,250.0,7.0,11.99,Audi,q7
1608,Jaipur,Petrol,Automatic,20.51,998.0,67.0,5.0,3.87,Maruti,wagon
1620,Bangalore,Petrol,Automatic,23.1,998.0,67.04,5.0,4.0,Maruti,celerio
1625,Mumbai,Petrol,Automatic,16.5,1499.0,110.0,5.0,6.25,Ford,ecosport
1648,Coimbatore,Petrol,Automatic,16.98,998.0,66.1,5.0,3.49,Maruti,a-star
1651,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,7.08,Hyundai,grand
1654,Mumbai,Petrol,Automatic,11.74,1796.0,186.0,5.0,10.15,Mercedes-Benz,new
1655,Delhi,Petrol,Automatic,13.7,1798.0,157.75,5.0,10.75,Skoda,superb
1660,Hyderabad,Petrol,Automatic,16.4,1497.0,78.0,5.0,2.99,Honda,city
1679,Delhi,Petrol,Automatic,17.21,1798.0,189.0,4.0,4.5,Volkswagen,polo
1684,Pune,Petrol,Automatic,15.74,1591.0,121.3,5.0,6.5,Hyundai,verna
1693,Mumbai,Petrol,Automatic,13.7,1798.0,157.75,5.0,4.9,Skoda,superb
1694,Chennai,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.96,Hyundai,i10
1704,Pune,Petrol,Automatic,19.0,1199.0,88.76,5.0,7.8,Honda,amaze
1710,Delhi,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.2,Maruti,baleno
1728,Delhi,Petrol,Automatic,16.8,1497.0,118.0,5.0,4.15,Honda,city
1746,Jaipur,Petrol,Automatic,20.51,998.0,67.0,5.0,3.85,Maruti,wagon
1762,Coimbatore,Petrol,Automatic,9.43,2996.0,254.0,5.0,14.12,BMW,3
1766,Pune,Petrol,Automatic,11.74,1796.0,186.0,5.0,6.0,Mercedes-Benz,new
1774,Chennai,Petrol,Automatic,16.9,1197.0,81.86,5.0,4.0,Hyundai,xcent
1783,Coimbatore,Petrol,Automatic,22.5,998.0,67.0,5.0,5.23,Maruti,wagon
1803,Mumbai,Petrol,Automatic,17.21,1197.0,103.5,5.0,7.25,Volkswagen,polo
1811,Kochi,Petrol,Automatic,11.7,2354.0,177.6,5.0,5.89,Honda,accord
1841,Mumbai,Petrol,Automatic,15.5,1595.0,122.0,5.0,17.25,Mercedes-Benz,a
1852,Mumbai,Petrol,Automatic,23.1,998.0,67.04,5.0,3.8,Maruti,celerio
1916,Mumbai,Petrol,Automatic,10.5,1796.0,157.7,5.0,5.5,Mercedes-Benz,e-class
1927,Mumbai,Petrol,Automatic,19.2,1197.0,80.0,5.0,2.6,Hyundai,i10
1930,Mumbai,Petrol,Automatic,10.13,3498.0,364.9,5.0,9.99,Mercedes-Benz,s
1945,Kochi,Petrol,Automatic,18.0,1497.0,117.3,5.0,8.29,Honda,city
1952,Bangalore,Petrol,Automatic,12.9,1799.0,130.0,5.0,5.5,Honda,civic
1974,Coimbatore,Petrol,Automatic,12.05,2979.0,320.0,5.0,93.67,BMW,7
1982,Mumbai,Petrol,Automatic,11.7,2354.0,177.6,5.0,6.35,Honda,accord
1984,Bangalore,Petrol,Automatic,12.05,2979.0,320.0,5.0,93.0,BMW,7
2013,Kochi,Petrol,Automatic,18.9,1197.0,81.86,5.0,6.76,Hyundai,grand
2036,Mumbai,Petrol,Automatic,18.0,1497.0,117.3,5.0,9.45,Honda,city
2040,Bangalore,Petrol,Automatic,12.3,1796.0,185.0,5.0,22.0,Mercedes-Benz,e-class
2047,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,7.6,Hyundai,grand
2048,Hyderabad,Petrol,Automatic,17.16,1197.0,85.8,5.0,3.6,Maruti,ritz
2081,Mumbai,Petrol,Automatic,18.0,1497.0,117.3,5.0,8.9,Honda,city
2085,Hyderabad,Petrol,Automatic,10.1,2354.0,152.0,5.0,5.4,Honda,cr-v
2090,Mumbai,Petrol,Automatic,23.1,998.0,67.04,5.0,3.94,Maruti,celerio
2095,Coimbatore,Petrol,Automatic,19.0,2996.0,362.07,2.0,83.96,Mercedes-Benz,slc
2100,Mumbai,Petrol,Automatic,11.9,4806.0,550.0,5.0,32.0,Porsche,cayenne
2104,Coimbatore,Petrol,Automatic,10.9,2497.0,215.0,5.0,11.27,BMW,3
2113,Pune,Petrol,Automatic,16.8,1497.0,118.0,5.0,5.5,Honda,city
2117,Kochi,Petrol,Automatic,21.4,1197.0,83.1,5.0,7.89,Maruti,baleno
2135,Bangalore,Petrol,Automatic,10.9,2497.0,215.0,5.0,10.3,BMW,3
2147,Mumbai,Petrol,Automatic,19.12,1373.0,91.1,5.0,6.1,Maruti,ciaz
2160,Mumbai,Petrol,Automatic,18.0,1497.0,117.3,5.0,11.6,Honda,city
2163,Mumbai,Petrol,Automatic,10.8,2497.0,150.0,5.0,12.95,BMW,5
2167,Mumbai,Petrol,Automatic,16.8,1497.0,118.0,5.0,4.4,Honda,city
2174,Hyderabad,Petrol,Automatic,21.4,1197.0,83.1,5.0,8.6,Maruti,baleno
2179,Delhi,Petrol,Automatic,18.0,1497.0,117.3,5.0,7.41,Honda,city
2187,Mumbai,Petrol,Automatic,12.95,1999.0,152.88,5.0,17.75,Hyundai,tucson
2189,Mumbai,Petrol,Automatic,10.8,1984.0,132.0,5.0,12.0,Audi,a4
2192,Mumbai,Petrol,Automatic,15.5,1198.0,86.7,5.0,4.75,Honda,amaze
2199,Delhi,Petrol,Automatic,19.16,2494.0,158.2,5.0,25.0,Toyota,camry
2202,Jaipur,Petrol,Automatic,21.4,1197.0,83.1,5.0,7.75,Maruti,baleno
2207,Mumbai,Petrol,Automatic,12.1,2362.0,164.7,5.0,4.5,Toyota,camry
2210,Chennai,Petrol,Automatic,24.07,998.0,67.1,5.0,3.4,Maruti,alto
2219,Pune,Petrol,Automatic,14.3,1598.0,103.52,5.0,4.75,Skoda,rapid
2220,Mumbai,Petrol,Automatic,16.5,1198.0,86.8,5.0,5.99,Honda,brio
2226,Chennai,Petrol,Automatic,18.9,1197.0,82.0,5.0,5.4,Hyundai,grand
2229,Coimbatore,Petrol,Automatic,18.0,1497.0,117.3,5.0,14.21,Honda,city
2271,Mumbai,Petrol,Automatic,17.01,1591.0,121.4,5.0,5.95,Hyundai,verna
2286,Kochi,Petrol,Automatic,15.63,1499.0,110.4,5.0,7.58,Ford,ecosport
2294,Delhi,Petrol,Automatic,16.8,1497.0,118.0,5.0,4.45,Honda,city
2305,Mumbai,Petrol,Automatic,9.0,3436.0,139.4142288557214,2.0,43.0,Porsche,cayman
2308,Mumbai,Petrol,Automatic,19.2,1197.0,80.0,5.0,2.9,Hyundai,i10
2309,Delhi,Petrol,Automatic,14.62,1999.0,149.92,5.0,13.9,Hyundai,elantra
2326,Coimbatore,Petrol,Automatic,14.62,1999.0,149.92,5.0,9.69,Hyundai,elantra
2336,Jaipur,Petrol,Automatic,11.3,1794.0,125.0,5.0,1.5,Toyota,corolla
2343,Hyderabad,Petrol,Automatic,0.0,999.0,139.4142288557214,5.0,2.3,Hyundai,santro
2344,Kochi,Petrol,Automatic,21.4,1197.0,83.1,5.0,7.22,Maruti,baleno
2355,Delhi,Petrol,Automatic,13.7,1991.0,183.0,5.0,25.0,Mercedes-Benz,gla
2357,Delhi,Petrol,Automatic,15.04,1991.0,183.0,5.0,26.0,Mercedes-Benz,cla
2364,Chennai,Petrol,Automatic,16.82,1998.0,189.08,4.0,22.0,Mini,cooper
2370,Mumbai,Petrol,Automatic,17.44,1998.0,189.08,4.0,21.5,Mini,cooper
2380,Mumbai,Petrol,Automatic,14.84,1598.0,103.52,5.0,8.11,Skoda,rapid
2390,Kochi,Petrol,Automatic,13.7,1798.0,157.75,5.0,14.05,Skoda,superb
2400,Hyderabad,Petrol,Automatic,19.0,1199.0,88.7,5.0,7.25,Honda,jazz
2411,Delhi,Petrol,Automatic,11.74,1796.0,186.0,5.0,11.5,Mercedes-Benz,new
2416,Pune,Petrol,Automatic,10.1,2354.0,152.0,5.0,3.8,Honda,cr-v
2432,Chennai,Petrol,Automatic,19.16,2494.0,158.2,5.0,27.0,Toyota,camry
2471,Chennai,Petrol,Automatic,19.34,1198.0,76.0,5.0,2.8,Nissan,micra
2472,Coimbatore,Petrol,Automatic,21.4,1197.0,83.1,5.0,8.47,Maruti,baleno
2495,Mumbai,Petrol,Automatic,14.67,1798.0,177.46,5.0,3.75,Skoda,superb
2499,Coimbatore,Petrol,Automatic,12.05,1995.0,154.0,5.0,10.49,BMW,3
2502,Jaipur,Petrol,Automatic,11.1,2354.0,142.0,5.0,5.25,Honda,accord
2512,Coimbatore,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.83,Hyundai,i10
2529,Hyderabad,Petrol,Automatic,11.7,1796.0,178.0,5.0,10.0,Mercedes-Benz,new
2544,Pune,Petrol,Automatic,12.05,1995.0,154.0,5.0,15.0,BMW,3
2552,Hyderabad,Petrol,Automatic,15.5,1198.0,86.7,5.0,5.4,Honda,amaze
2581,Pune,Petrol,Automatic,23.1,998.0,67.04,5.0,4.5,Maruti,celerio
2589,Mumbai,Petrol,Automatic,22.5,998.0,67.0,5.0,4.15,Maruti,wagon
2595,Coimbatore,Petrol,Automatic,23.84,1199.0,83.83,5.0,6.97,Tata,tiago
2604,Mumbai,Petrol,Automatic,16.82,1998.0,189.08,4.0,35.0,Mini,cooper
2626,Kolkata,Petrol,Automatic,12.3,1781.0,163.2,5.0,8.5,Audi,a4
2636,Coimbatore,Petrol,Automatic,18.9,1197.0,82.0,5.0,5.91,Hyundai,grand
2660,Kochi,Petrol,Automatic,15.04,1991.0,183.0,5.0,27.15,Mercedes-Benz,cla
2661,Ahmedabad,Petrol,Automatic,10.4,2773.0,201.0,5.0,10.5,Audi,a6
2671,Ahmedabad,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.41,Hyundai,i10
2681,Hyderabad,Petrol,Automatic,0.0,3597.0,262.6,5.0,6.0,Skoda,superb
2711,Kochi,Petrol,Automatic,16.82,1998.0,189.08,4.0,35.98,Mini,cooper
2724,Hyderabad,Petrol,Automatic,16.5,1198.0,86.8,5.0,4.95,Honda,brio
2725,Mumbai,Petrol,Automatic,14.3,1598.0,103.52,5.0,9.19,Skoda,rapid
2728,Kochi,Petrol,Automatic,21.4,1197.0,83.1,5.0,9.51,Maruti,baleno
2761,Delhi,Petrol,Automatic,13.7,1798.0,157.75,5.0,11.6,Skoda,superb
2774,Mumbai,Petrol,Automatic,17.21,1197.0,103.5,5.0,8.25,Volkswagen,polo
2794,Pune,Petrol,Automatic,14.53,1794.0,138.1,5.0,6.45,Toyota,corolla
2796,Pune,Petrol,Automatic,10.9,2497.0,215.0,5.0,9.0,BMW,3
2801,Coimbatore,Petrol,Automatic,22.5,999.0,67.0,5.0,4.28,Renault,kwid
2843,Kochi,Petrol,Automatic,20.51,998.0,67.0,5.0,5.18,Maruti,wagon
2846,Kochi,Petrol,Automatic,13.7,1798.0,157.75,5.0,5.23,Skoda,superb
2853,Mumbai,Petrol,Automatic,17.21,1197.0,103.5,5.0,7.75,Volkswagen,polo
2871,Kochi,Petrol,Automatic,14.4,1598.0,103.6,5.0,4.29,Volkswagen,vento
2890,Coimbatore,Petrol,Automatic,14.8,1497.0,121.36,5.0,10.44,Ford,ecosport
2917,Coimbatore,Petrol,Automatic,20.89,1197.0,81.8,5.0,7.36,Maruti,ignis
2927,Jaipur,Petrol,Automatic,23.1,998.0,67.04,5.0,4.25,Maruti,celerio
2942,Mumbai,Petrol,Automatic,23.1,998.0,67.04,5.0,3.99,Maruti,celerio
2961,Pune,Petrol,Automatic,15.5,1198.0,86.7,5.0,4.34,Honda,amaze
2964,Kochi,Petrol,Automatic,15.6,1497.0,116.3,5.0,6.15,Honda,city
2978,Coimbatore,Petrol,Automatic,8.0,4806.0,394.3,4.0,42.91,Porsche,panamera
2982,Coimbatore,Petrol,Automatic,13.0,1591.0,121.3,5.0,14.76,Hyundai,creta
2995,Bangalore,Petrol,Automatic,19.2,1197.0,80.0,5.0,2.95,Hyundai,i10
2996,Pune,Petrol,Automatic,12.9,1799.0,130.0,5.0,2.6,Honda,civic
3013,Kolkata,Petrol,Automatic,23.1,998.0,67.04,5.0,3.49,Maruti,celerio
3017,Kolkata,Petrol,Automatic,13.6,1598.0,181.0,4.0,39.75,Mini,cooper
3027,Bangalore,Petrol,Automatic,15.6,1497.0,116.3,5.0,6.75,Honda,city
3029,Kochi,Petrol,Automatic,13.7,1798.0,157.75,5.0,14.23,Skoda,superb
3037,Delhi,Petrol,Automatic,18.0,1497.0,117.3,5.0,8.25,Honda,city
3065,Mumbai,Petrol,Automatic,10.93,3498.0,272.0,5.0,10.4,Mercedes-Benz,e-class
3068,Kochi,Petrol,Automatic,12.0,1493.0,100.0,5.0,2.21,Honda,city
3071,Pune,Petrol,Automatic,14.4,1598.0,103.6,5.0,3.75,Volkswagen,vento
3075,Kolkata,Petrol,Automatic,14.28,1798.0,138.03,5.0,16.95,Toyota,corolla
3106,Mumbai,Petrol,Automatic,13.7,1798.0,157.75,5.0,4.7,Skoda,superb
3125,Bangalore,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.1,Hyundai,i10
3130,Mumbai,Petrol,Automatic,18.19,1197.0,103.5,5.0,5.65,Volkswagen,vento
3132,Kochi,Petrol,Automatic,13.33,2995.0,340.0,5.0,2.02,Porsche,cayenne
3156,Coimbatore,Petrol,Automatic,18.9,1197.0,81.86,5.0,6.84,Hyundai,grand
3158,Kochi,Petrol,Automatic,17.84,1395.0,147.51,5.0,21.73,Audi,a4
3176,Delhi,Petrol,Automatic,13.7,1798.0,157.75,5.0,7.25,Skoda,superb
